filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Malignant-Early-101.jpg,0.21081851067789198,0.22821773229381928,0.1926379375927805,0.20412414523193156,35088.13333333334,22728.58333333334,25251.8125,25091.75000000001,166.40000000000006,127.91666666666669,137.6875,138.75000000000006,-0.5133333384449766,-0.04920944222972826,-0.1716929938821317,-0.1684804323350305,0.07062330888069279,0.0835792468959282,0.06268851195113503,0.003335249527247625
WBC-Malignant-Early-072.jpg,0.21081851067789198,0.30618621784789757,0.21194781197266463,0.3726779962499651,39176.333333333336,22006.16666666667,38612.375,15982.750000000007,169.00000000000006,100.66666666666669,170.875,77.41666666666669,-0.39366978642547196,0.204586402941804,-0.46299173068361577,0.4236584375480098,0.07274420765010181,0.25372285859697596,0.06929340700651213,0.33910572764688784
WBC-Malignant-Early-092.jpg,0.253859103528797,0.2282177322938193,0.23385358667337133,0.2635231383473651,32267.666666666664,35981.58333333336,37893.0,20614.500000000015,138.8666666666667,156.41666666666677,160.75,92.66666666666673,-0.16754424087653166,-0.3033855688106015,-0.3382308593248841,0.22654494916307058,0.14364214231134054,0.085762501113792,0.138798942593145,0.30834236416575234
WBC-Malignant-Early-003.jpg,0.3091206165165238,0.30618621784789757,0.2724311839712921,0.28867513459481287,25592.13333333334,23312.25000000001,33618.75,34404.08333333334,114.2666666666667,106.25000000000003,145.5,149.91666666666669,0.0896312220936001,0.1681202003620216,-0.18273100592877173,-0.22989240091133709,0.2857393157055468,0.2940927721552379,0.13027513480933223,0.20857976623307195
WBC-Malignant-Early-044.jpg,0.21081851067789198,0.20412414523193156,0.18221724671391565,0.20412414523193156,19289.33333333334,23496.083333333343,16691.0,18082.083333333336,91.33333333333337,108.25000000000004,80.625,86.75000000000003,0.0326372642720607,-0.3110883905741676,0.2073369769882821,-0.006360335530743915,0.08832902699296769,0.02320836434732113,0.09349179560152299,0.07977528222775182
WBC-Malignant-Early-126.jpg,0.27080128015453214,0.30618621784789724,0.24206145913796356,0.27638539919628335,28508.066666666666,36620.08333333334,34202.8125,36059.66666666668,117.53333333333337,148.9166666666667,140.4375,145.83333333333337,0.05668543570455584,-0.26679987387955506,-0.15580555703875318,-0.24446191307015355,0.2767032748810342,0.09769036919323246,0.17505511072181718,0.22667611750402455
WBC-Malignant-Early-123.jpg,0.2748737083745108,0.2568505834570407,0.3451675317871019,0.31732387941099643,37312.6,51958.666666666664,18831.5,32942.750000000015,158.60000000000002,217.66666666666666,84.25,140.58333333333334,-0.29928486469366383,-0.8379905944222921,0.3424151083197407,-0.17014799902170208,0.20419317213845542,0.08334989090154511,0.3383514902557391,0.25845017423187
WBC-Malignant-Early-097.jpg,0.20000000000000004,0.21245914639969943,0.21194781197266463,0.26352313834736496,20606.066666666673,18016.750000000007,21536.625,20126.916666666668,99.80000000000004,88.4166666666667,100.25,97.58333333333336,0.03849362310776661,0.10063754810469697,-0.04893331156845264,-0.004997635983811271,0.12158247693156703,0.11748500433365566,0.0789197497218167,0.17721767684305456
WBC-Malignant-Early-029.jpg,0.23570226039551587,0.30618621784789757,0.27599252707274524,0.25,18945.066666666666,21854.083333333347,30102.375,33121.58333333335,93.33333333333333,103.9166666666667,133.75,148.25,0.2791653236893753,0.18638320359668084,-0.07734321416518501,-0.21380444153191822,0.22716236571955534,0.2941413444342761,0.201157708300003,0.168374379287323
WBC-Malignant-Early-079.jpg,0.24494897427831785,0.25000000000000006,0.2209708691207961,0.3726779962499651,39161.33333333334,35141.58333333336,41157.1875,9927.166666666672,162.80000000000007,146.25000000000006,172.4375,47.83333333333336,-0.33605518837569975,-0.18828966918884896,-0.43461704079531205,0.6514983373477526,0.17082960034995437,0.16860592995224044,0.06537397935155162,0.3465222268085105
WBC-Malignant-Early-094.jpg,0.20548046676563259,0.20412414523193156,0.18221724671391565,0.21245914639969943,36011.8,35305.83333333335,22798.125,17604.083333333343,159.40000000000003,160.16666666666669,109.125,88.58333333333336,-0.48574577739507396,-0.4753624534237195,0.048335575394398915,0.2686793801660582,0.07142247211449046,0.009894774858597247,0.08526618630881327,0.15373050897071194
WBC-Malignant-Early-033.jpg,0.3091206165165238,0.30618621784789757,0.22534695471649932,0.26352313834736507,22647.06666666667,24505.166666666682,40139.8125,35543.83333333334,97.86666666666667,106.3333333333334,170.1875,149.8333333333334,0.21488516309392183,0.15957272997916047,-0.4030991012050771,-0.2191060719595542,0.27742997909507205,0.29709681365426766,0.1262122274068595,0.16863022443224615
WBC-Malignant-Early-008.jpg,0.22110831935702668,0.22821773229381928,0.21194781197266463,0.25685058345704076,39526.933333333334,33116.666666666686,35325.875,21236.83333333335,168.26666666666668,141.83333333333337,152.125,96.6666666666667,-0.40482776660824255,-0.19664193486220855,-0.33931254117122966,0.22854128626905698,0.11060569623814728,0.10091575192999426,0.07993869980532317,0.29522722865621365
WBC-Malignant-Early-118.jpg,0.20548046676563259,0.21245914639969943,0.1926379375927805,0.20412414523193156,34918.600000000006,25361.416666666675,18314.875,24815.166666666682,158.73333333333335,122.75000000000004,94.25,118.33333333333339,-0.38669214597227614,-0.13448537713495884,0.16670079053631348,-0.025533116596870204,0.010367157385175066,0.08960310749061588,0.09428605029959103,0.05688696062486508
WBC-Malignant-Early-089.jpg,0.24494897427831785,0.2429563289518876,0.27599252707274524,0.2568505834570407,30841.66666666668,31799.250000000015,29115.0,38159.41666666667,134.46666666666673,138.75000000000003,125.875,163.91666666666669,-0.08685139844874798,-0.1140639660342614,-0.009518959361574176,-0.34432401428395465,0.13624640454293235,0.13365621554835927,0.19629403155781572,0.1666932103536959
WBC-Malignant-Early-073.jpg,0.253859103528797,0.22047927592204924,0.22534695471649932,0.23570226039551587,24917.133333333342,30151.25000000001,30037.125,35623.666666666664,102.2,124.08333333333334,123.75,146.66666666666669,-0.046398566565800506,-0.310330664000402,-0.1437717092651187,-0.4096945547479356,0.1706822166018976,0.0948801005957004,0.19452054030875543,0.0368044364568989
WBC-Malignant-Early-019.jpg,0.23570226039551587,0.2763853991962833,0.2614562582918986,0.263523138347365,34349.53333333334,19073.750000000004,17850.875,26662.000000000007,161.8,111.41666666666667,102.25,136.66666666666669,-0.6124070291157253,0.02493677808669106,0.011735070785850099,-0.3099654640853101,0.14669109873562475,0.16800198012897538,0.18977214482672178,0.16673631303391148
WBC-Malignant-Early-090.jpg,0.3771236166328255,0.3280836614171588,0.2688226645950821,0.31180478223116165,24375.266666666674,26488.33333333334,31525.3125,25544.333333333343,105.2666666666667,113.1666666666667,137.4375,110.66666666666669,0.13558994656103127,0.08833123640020958,-0.11856724354923424,0.10877308940461705,0.3524020975389637,0.2997871111175752,0.23751684202810558,0.38334699686421364
WBC-Malignant-Early-039.jpg,0.22607766610417565,0.30618621784789757,0.23385358667337133,0.22821773229381928,23998.533333333336,14037.500000000002,28930.625,32920.41666666668,120.13333333333337,77.33333333333333,141.125,153.91666666666669,0.037634703730213256,0.4107664117615852,-0.20286156788557883,-0.40120191103351854,0.14053376940001616,0.25324988856433683,0.1278017819309144,0.08383604562005538
WBC-Malignant-Early-122.jpg,0.31622776601683816,0.3333333333333333,0.2724311839712921,0.2763853991962833,28108.46666666667,15969.666666666668,27709.8125,41124.16666666668,121.26666666666665,69.33333333333334,118.3125,174.1666666666667,0.03362469679509869,0.4695931358981458,0.061989426126188976,-0.42251462058541916,0.30722604143065413,0.35144861055936394,0.281321839065531,0.16769894871361773
WBC-Malignant-Early-032.jpg,0.29059326290271165,0.2568505834570408,0.2209708691207961,0.26352313834736496,25151.333333333347,27807.416666666682,33176.6875,18352.833333333336,114.53333333333335,125.75000000000006,146.4375,91.16666666666669,0.0827483656889003,-0.05955566469106991,-0.3034347014010581,0.2894852305429018,0.3344561020531719,0.13409848712009864,0.07361868644532091,0.20971841889855458
WBC-Malignant-Early-130.jpg,0.3771236166328255,0.452615853800009,0.36174490321219455,0.5204164998665334,34775.46666666667,27951.000000000004,34750.75,13165.583333333338,144.9333333333334,118.33333333333334,146.75,59.4166666666667,-0.2785829254941051,-0.0912042562166974,-0.31909563236933886,0.5171353992690468,0.3336390259572751,0.4179580662452665,0.31876184467739466,0.5042079723764556
WBC-Malignant-Early-104.jpg,0.42426406871192873,0.3173238794109961,0.3247595264191645,0.452615853800009,21603.13333333333,31918.416666666675,32774.3125,22177.833333333336,93.2666666666667,135.75,140.8125,95.0,0.24291156098728392,-0.10787778194106373,-0.18307681298332207,0.18043014991192527,0.4340076215922459,0.2668691515233001,0.2564226294115355,0.433713153097908
WBC-Malignant-Early-115.jpg,0.21081851067789198,0.30618621784789757,0.20252314682524564,0.30618621784789757,23718.46666666667,22647.416666666668,32773.4375,20263.16666666667,120.6,106.08333333333336,159.4375,107.66666666666671,0.01911633706973628,0.03959034810133576,-0.3708882645183644,0.1405531406273656,0.07513206956139,0.25147993681089287,0.06382739112412666,0.25010065171552487
WBC-Malignant-Early-088.jpg,0.371184290855335,0.3004626062886658,0.25,0.31180478223116165,26767.93333333334,32668.75000000001,40721.0,23626.16666666668,118.20000000000002,141.75,178.125,106.33333333333334,0.03753868939347508,-0.15691432948928957,-0.48373489980361245,0.1731344676532179,0.3800121402354433,0.20845516097873956,0.15627114743824938,0.3782199735038185
